GSE,Sample_title,Sample_geo_accession,Sample_status,Sample_submission_date,Sample_last_update_date,Sample_type,Sample_channel_count,Sample_source_name_ch1,Sample_organism_ch1,Sample_taxid_ch1,Sample_biomaterial_provider_ch1,Sample_treatment_protocol_ch1,Sample_growth_protocol_ch1,Sample_molecule_ch1,Sample_extract_protocol_ch1,Sample_data_processing,Sample_platform_id,Sample_contact_name,Sample_contact_email,Sample_contact_institute,Sample_contact_address,Sample_contact_city,Sample_contact_state,Sample_contact_zip/postal_code,Sample_contact_country,Sample_instrument_model,Sample_library_selection,Sample_library_source,Sample_library_strategy,Sample_series_id,Sample_data_row_count,file,file_url,sample_name,file_size,type,Amplification with barcode employing NEBNext Q5 Hot Start HiFi PCR Master Mix (prod. no,Genome_build,Supplementary_files_format_and_content,BioSample,SRA,cell line,cell type,NEBNext ChIP-Seq Library Prep Master Mix Set for Illumina (prod. no,overexpression,chip antibody,genotype,antibody,treatment
GSE134657,WTNS_FM_Rep1 ATAC-Seq,GSM3962431,Public on Nov 19 2020,Jul 22 2019,Nov 20 2020,SRA,1,Full media,Homo sapiens,9606,ATCC,DMSO and E2 conditions were subjected to DMSO or E2 treatment for 1h,Cells were seeded in full media; the following day media was changed to either estrogen depleted media (for DMSO and E2 groups) or same DMEM/F12 50/50 full media (for FM); cells were incubated for 72h; the day of cell harvesting media was refreshed,genomic DNA,"Cells were deattached with accutase, spinned down, counted and 100K cells were used to perform Omni-ATAC protocol","ATAC-seq reads were filtered for quality and 3' trimmed for adapter sequences using trimgalore, Reads were aligned to mouse assembly hg38 using bowtie2 (v2.2.2) with default parameters., Read count tables were created using featureCounts v1.6.0., To create density files, the signal was normalised using the scalefactors from DESeq2 converted to BigWig using BEDTools.",GPL16791,"Richard,,Koche",kocher@mskcc.org,Memorial Sloan Kettering Cancer Center,417 E. 68th St.,New York,New York,10065,USA,Illumina HiSeq 2500,other,genomic,ATAC-seq,"GSE134654, GSE134657",0,GSM3962431_WTNS_FM_S3.PeakNorm.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3962nnn/GSM3962431/suppl/GSM3962431_WTNS_FM_S3.PeakNorm.bw,WTNS_FM_Rep1 ATAC-Seq,241525718,BW,M0543L),hg38,BigWig files containing read densities normalized using DESeq2,https://www.ncbi.nlm.nih.gov/biosample/SAMN12337223,https://www.ncbi.nlm.nih.gov/sra?term,MCF7,breast cancer,,,,,,
GSE134657,WTNS_FM_Rep2 ATAC-Seq,GSM3962432,Public on Nov 19 2020,Jul 22 2019,Nov 20 2020,SRA,1,Full media,Homo sapiens,9606,ATCC,DMSO and E2 conditions were subjected to DMSO or E2 treatment for 1h,Cells were seeded in full media; the following day media was changed to either estrogen depleted media (for DMSO and E2 groups) or same DMEM/F12 50/50 full media (for FM); cells were incubated for 72h; the day of cell harvesting media was refreshed,genomic DNA,"Cells were deattached with accutase, spinned down, counted and 100K cells were used to perform Omni-ATAC protocol","ATAC-seq reads were filtered for quality and 3' trimmed for adapter sequences using trimgalore, Reads were aligned to mouse assembly hg38 using bowtie2 (v2.2.2) with default parameters., Read count tables were created using featureCounts v1.6.0., To create density files, the signal was normalised using the scalefactors from DESeq2 converted to BigWig using BEDTools.",GPL16791,"Richard,,Koche",kocher@mskcc.org,Memorial Sloan Kettering Cancer Center,417 E. 68th St.,New York,New York,10065,USA,Illumina HiSeq 2500,other,genomic,ATAC-seq,"GSE134654, GSE134657",0,GSM3962432_WTNS_FM_S4.PeakNorm.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3962nnn/GSM3962432/suppl/GSM3962432_WTNS_FM_S4.PeakNorm.bw,WTNS_FM_Rep2 ATAC-Seq,272989459,BW,M0543L),hg38,BigWig files containing read densities normalized using DESeq2,https://www.ncbi.nlm.nih.gov/biosample/SAMN12337222,https://www.ncbi.nlm.nih.gov/sra?term,MCF7,breast cancer,,,,,,
GSE134657,EV_DMSO_si_Foxa1_Rep1 ChIP-Seq,GSM3962433,Public on Nov 19 2020,Jul 22 2019,Nov 20 2020,SRA,1,DMSO control,Homo sapiens,9606,ATCC,DMSO and E2 conditions were subjected to DMSO or E2 treatment for 1h,Cells were seeded in full media; the following day media was changed to either estrogen depleted media (for DMSO and E2 groups) or same DMEM/F12 50/50 full media (for FM); cells were incubated for 72h; the day of cell harvesting media was refreshed,genomic DNA,"Cells were crosslinked in adherent conditions, crosslinked cells were lysed to obtain nuclear extracts, lysates were clarified from sonicated nuclei and protein-DNA complexes were isolated with antibody.","ChIP-seq reads were filtered for quality and 3' trimmed for adapter sequences using trimgalore, Reads were aligned to mouse assembly hg38 using bowtie2 (v2.2.2) with default parameters., Read count tables were created using featureCounts v1.6.0., To create density files, the signal was normalised using the scalefactors from DESeq2 converted to BigWig using BEDTools.",GPL16791,"Richard,,Koche",kocher@mskcc.org,Memorial Sloan Kettering Cancer Center,417 E. 68th St.,New York,New York,10065,USA,Illumina HiSeq 2500,ChIP,genomic,ChIP-Seq,"GSE134655, GSE134657",0,GSM3962433_EV_DMSO_Rep1.PeakNorm.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3962nnn/GSM3962433/suppl/GSM3962433_EV_DMSO_Rep1.PeakNorm.bw,EV_DMSO_si_Foxa1_Rep1 ChIP-Seq,647269188,BW,,hg38,BigWig files containing read densities normalized using DESeq2,https://www.ncbi.nlm.nih.gov/biosample/SAMN12337221,https://www.ncbi.nlm.nih.gov/sra?term,MCF7,breast cancer,E6240L),,"FOXA1 (ab23738, lot:GR3241520-1)",,,
GSE134657,EV_DMSO_si_Foxa1_Rep2 ChIP-Seq,GSM3962434,Public on Nov 19 2020,Jul 22 2019,Nov 20 2020,SRA,1,DMSO control,Homo sapiens,9606,ATCC,DMSO and E2 conditions were subjected to DMSO or E2 treatment for 1h,Cells were seeded in full media; the following day media was changed to either estrogen depleted media (for DMSO and E2 groups) or same DMEM/F12 50/50 full media (for FM); cells were incubated for 72h; the day of cell harvesting media was refreshed,genomic DNA,"Cells were crosslinked in adherent conditions, crosslinked cells were lysed to obtain nuclear extracts, lysates were clarified from sonicated nuclei and protein-DNA complexes were isolated with antibody.","ChIP-seq reads were filtered for quality and 3' trimmed for adapter sequences using trimgalore, Reads were aligned to mouse assembly hg38 using bowtie2 (v2.2.2) with default parameters., Read count tables were created using featureCounts v1.6.0., To create density files, the signal was normalised using the scalefactors from DESeq2 converted to BigWig using BEDTools.",GPL16791,"Richard,,Koche",kocher@mskcc.org,Memorial Sloan Kettering Cancer Center,417 E. 68th St.,New York,New York,10065,USA,Illumina HiSeq 2500,ChIP,genomic,ChIP-Seq,"GSE134655, GSE134657",0,GSM3962434_EV_DMSO_Rep2.PeakNorm.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3962nnn/GSM3962434/suppl/GSM3962434_EV_DMSO_Rep2.PeakNorm.bw,EV_DMSO_si_Foxa1_Rep2 ChIP-Seq,651933947,BW,,hg38,BigWig files containing read densities normalized using DESeq2,https://www.ncbi.nlm.nih.gov/biosample/SAMN12337220,https://www.ncbi.nlm.nih.gov/sra?term,MCF7,breast cancer,E6240L),,"FOXA1 (ab23738, lot:GR3241520-1)",,,
GSE134657,EV_E2_si_Foxa1_Rep1 ChIP-Seq,GSM3962435,Public on Nov 19 2020,Jul 22 2019,Nov 20 2020,SRA,1,E2 1h Induction,Homo sapiens,9606,ATCC,DMSO and E2 conditions were subjected to DMSO or E2 treatment for 1h,Cells were seeded in full media; the following day media was changed to either estrogen depleted media (for DMSO and E2 groups) or same DMEM/F12 50/50 full media (for FM); cells were incubated for 72h; the day of cell harvesting media was refreshed,genomic DNA,"Cells were crosslinked in adherent conditions, crosslinked cells were lysed to obtain nuclear extracts, lysates were clarified from sonicated nuclei and protein-DNA complexes were isolated with antibody.","ChIP-seq reads were filtered for quality and 3' trimmed for adapter sequences using trimgalore, Reads were aligned to mouse assembly hg38 using bowtie2 (v2.2.2) with default parameters., Read count tables were created using featureCounts v1.6.0., To create density files, the signal was normalised using the scalefactors from DESeq2 converted to BigWig using BEDTools.",GPL16791,"Richard,,Koche",kocher@mskcc.org,Memorial Sloan Kettering Cancer Center,417 E. 68th St.,New York,New York,10065,USA,Illumina HiSeq 2500,ChIP,genomic,ChIP-Seq,"GSE134655, GSE134657",0,GSM3962435_EV_E2_Rep1.PeakNorm.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3962nnn/GSM3962435/suppl/GSM3962435_EV_E2_Rep1.PeakNorm.bw,EV_E2_si_Foxa1_Rep1 ChIP-Seq,611418766,BW,,hg38,BigWig files containing read densities normalized using DESeq2,https://www.ncbi.nlm.nih.gov/biosample/SAMN12337219,https://www.ncbi.nlm.nih.gov/sra?term,MCF7,breast cancer,E6240L),,"FOXA1 (ab23738, lot:GR3241520-1)",,,
GSE134657,EV_E2_si_Foxa1_Rep2 ChIP-Seq,GSM3962436,Public on Nov 19 2020,Jul 22 2019,Nov 20 2020,SRA,1,E2 1h Induction,Homo sapiens,9606,ATCC,DMSO and E2 conditions were subjected to DMSO or E2 treatment for 1h,Cells were seeded in full media; the following day media was changed to either estrogen depleted media (for DMSO and E2 groups) or same DMEM/F12 50/50 full media (for FM); cells were incubated for 72h; the day of cell harvesting media was refreshed,genomic DNA,"Cells were crosslinked in adherent conditions, crosslinked cells were lysed to obtain nuclear extracts, lysates were clarified from sonicated nuclei and protein-DNA complexes were isolated with antibody.","ChIP-seq reads were filtered for quality and 3' trimmed for adapter sequences using trimgalore, Reads were aligned to mouse assembly hg38 using bowtie2 (v2.2.2) with default parameters., Read count tables were created using featureCounts v1.6.0., To create density files, the signal was normalised using the scalefactors from DESeq2 converted to BigWig using BEDTools.",GPL16791,"Richard,,Koche",kocher@mskcc.org,Memorial Sloan Kettering Cancer Center,417 E. 68th St.,New York,New York,10065,USA,Illumina HiSeq 2500,ChIP,genomic,ChIP-Seq,"GSE134655, GSE134657",0,GSM3962436_EV_E2_Rep2.PeakNorm.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3962nnn/GSM3962436/suppl/GSM3962436_EV_E2_Rep2.PeakNorm.bw,EV_E2_si_Foxa1_Rep2 ChIP-Seq,849178882,BW,,hg38,BigWig files containing read densities normalized using DESeq2,https://www.ncbi.nlm.nih.gov/biosample/SAMN12337218,https://www.ncbi.nlm.nih.gov/sra?term,MCF7,breast cancer,E6240L),,"FOXA1 (ab23738, lot:GR3241520-1)",,,
GSE134657,EV_FM_si_Foxa1_Rep1 ChIP-Seq,GSM3962437,Public on Nov 19 2020,Jul 22 2019,Nov 20 2020,SRA,1,Full media,Homo sapiens,9606,ATCC,DMSO and E2 conditions were subjected to DMSO or E2 treatment for 1h,Cells were seeded in full media; the following day media was changed to either estrogen depleted media (for DMSO and E2 groups) or same DMEM/F12 50/50 full media (for FM); cells were incubated for 72h; the day of cell harvesting media was refreshed,genomic DNA,"Cells were crosslinked in adherent conditions, crosslinked cells were lysed to obtain nuclear extracts, lysates were clarified from sonicated nuclei and protein-DNA complexes were isolated with antibody.","ChIP-seq reads were filtered for quality and 3' trimmed for adapter sequences using trimgalore, Reads were aligned to mouse assembly hg38 using bowtie2 (v2.2.2) with default parameters., Read count tables were created using featureCounts v1.6.0., To create density files, the signal was normalised using the scalefactors from DESeq2 converted to BigWig using BEDTools.",GPL16791,"Richard,,Koche",kocher@mskcc.org,Memorial Sloan Kettering Cancer Center,417 E. 68th St.,New York,New York,10065,USA,Illumina HiSeq 2500,ChIP,genomic,ChIP-Seq,"GSE134655, GSE134657",0,GSM3962437_EV_FM_Rep1.PeakNorm.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3962nnn/GSM3962437/suppl/GSM3962437_EV_FM_Rep1.PeakNorm.bw,EV_FM_si_Foxa1_Rep1 ChIP-Seq,573356265,BW,,hg38,BigWig files containing read densities normalized using DESeq2,https://www.ncbi.nlm.nih.gov/biosample/SAMN12337217,https://www.ncbi.nlm.nih.gov/sra?term,MCF7,breast cancer,E6240L),,"FOXA1 (ab23738, lot:GR3241520-1)",,,
GSE134657,EV_FM_si_Foxa1_Rep2 ChIP-Seq,GSM3962438,Public on Nov 19 2020,Jul 22 2019,Nov 20 2020,SRA,1,Full media,Homo sapiens,9606,ATCC,DMSO and E2 conditions were subjected to DMSO or E2 treatment for 1h,Cells were seeded in full media; the following day media was changed to either estrogen depleted media (for DMSO and E2 groups) or same DMEM/F12 50/50 full media (for FM); cells were incubated for 72h; the day of cell harvesting media was refreshed,genomic DNA,"Cells were crosslinked in adherent conditions, crosslinked cells were lysed to obtain nuclear extracts, lysates were clarified from sonicated nuclei and protein-DNA complexes were isolated with antibody.","ChIP-seq reads were filtered for quality and 3' trimmed for adapter sequences using trimgalore, Reads were aligned to mouse assembly hg38 using bowtie2 (v2.2.2) with default parameters., Read count tables were created using featureCounts v1.6.0., To create density files, the signal was normalised using the scalefactors from DESeq2 converted to BigWig using BEDTools.",GPL16791,"Richard,,Koche",kocher@mskcc.org,Memorial Sloan Kettering Cancer Center,417 E. 68th St.,New York,New York,10065,USA,Illumina HiSeq 2500,ChIP,genomic,ChIP-Seq,"GSE134655, GSE134657",0,GSM3962438_EV_FM_Rep2.PeakNorm.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3962nnn/GSM3962438/suppl/GSM3962438_EV_FM_Rep2.PeakNorm.bw,EV_FM_si_Foxa1_Rep2 ChIP-Seq,443755862,BW,,hg38,BigWig files containing read densities normalized using DESeq2,https://www.ncbi.nlm.nih.gov/biosample/SAMN12337216,https://www.ncbi.nlm.nih.gov/sra?term,MCF7,breast cancer,E6240L),,"FOXA1 (ab23738, lot:GR3241520-1)",,,
GSE134657,F266L_DMSO_si_Foxa1_Rep1 ChIP-Seq,GSM3962439,Public on Nov 19 2020,Jul 22 2019,Nov 20 2020,SRA,1,DMSO control,Homo sapiens,9606,ATCC,DMSO and E2 conditions were subjected to DMSO or E2 treatment for 1h,Cells were seeded in full media; the following day media was changed to either estrogen depleted media (for DMSO and E2 groups) or same DMEM/F12 50/50 full media (for FM); cells were incubated for 72h; the day of cell harvesting media was refreshed,genomic DNA,"Cells were crosslinked in adherent conditions, crosslinked cells were lysed to obtain nuclear extracts, lysates were clarified from sonicated nuclei and protein-DNA complexes were isolated with antibody.","ChIP-seq reads were filtered for quality and 3' trimmed for adapter sequences using trimgalore, Reads were aligned to mouse assembly hg38 using bowtie2 (v2.2.2) with default parameters., Read count tables were created using featureCounts v1.6.0., To create density files, the signal was normalised using the scalefactors from DESeq2 converted to BigWig using BEDTools.",GPL16791,"Richard,,Koche",kocher@mskcc.org,Memorial Sloan Kettering Cancer Center,417 E. 68th St.,New York,New York,10065,USA,Illumina HiSeq 2500,ChIP,genomic,ChIP-Seq,"GSE134655, GSE134657",0,GSM3962439_F266L_DMSO_Rep1.PeakNorm.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3962nnn/GSM3962439/suppl/GSM3962439_F266L_DMSO_Rep1.PeakNorm.bw,F266L_DMSO_si_Foxa1_Rep1 ChIP-Seq,635052287,BW,,hg38,BigWig files containing read densities normalized using DESeq2,https://www.ncbi.nlm.nih.gov/biosample/SAMN12337215,https://www.ncbi.nlm.nih.gov/sra?term,MCF7,breast cancer,E6240L),,"FOXA1 (ab23738, lot:GR3241520-1)",,,
GSE134657,F266L_DMSO_si_Foxa1_Rep2 ChIP-Seq,GSM3962440,Public on Nov 19 2020,Jul 22 2019,Nov 20 2020,SRA,1,DMSO control,Homo sapiens,9606,ATCC,DMSO and E2 conditions were subjected to DMSO or E2 treatment for 1h,Cells were seeded in full media; the following day media was changed to either estrogen depleted media (for DMSO and E2 groups) or same DMEM/F12 50/50 full media (for FM); cells were incubated for 72h; the day of cell harvesting media was refreshed,genomic DNA,"Cells were crosslinked in adherent conditions, crosslinked cells were lysed to obtain nuclear extracts, lysates were clarified from sonicated nuclei and protein-DNA complexes were isolated with antibody.","ChIP-seq reads were filtered for quality and 3' trimmed for adapter sequences using trimgalore, Reads were aligned to mouse assembly hg38 using bowtie2 (v2.2.2) with default parameters., Read count tables were created using featureCounts v1.6.0., To create density files, the signal was normalised using the scalefactors from DESeq2 converted to BigWig using BEDTools.",GPL16791,"Richard,,Koche",kocher@mskcc.org,Memorial Sloan Kettering Cancer Center,417 E. 68th St.,New York,New York,10065,USA,Illumina HiSeq 2500,ChIP,genomic,ChIP-Seq,"GSE134655, GSE134657",0,GSM3962440_F266L_DMSO_Rep2.PeakNorm.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3962nnn/GSM3962440/suppl/GSM3962440_F266L_DMSO_Rep2.PeakNorm.bw,F266L_DMSO_si_Foxa1_Rep2 ChIP-Seq,886643949,BW,,hg38,BigWig files containing read densities normalized using DESeq2,https://www.ncbi.nlm.nih.gov/biosample/SAMN12337214,https://www.ncbi.nlm.nih.gov/sra?term,MCF7,breast cancer,E6240L),,"FOXA1 (ab23738, lot:GR3241520-1)",,,
GSE134657,F266L_E2_si_Foxa1_Rep1 ChIP-Seq,GSM3962441,Public on Nov 19 2020,Jul 22 2019,Nov 20 2020,SRA,1,E2 1h Induction,Homo sapiens,9606,ATCC,DMSO and E2 conditions were subjected to DMSO or E2 treatment for 1h,Cells were seeded in full media; the following day media was changed to either estrogen depleted media (for DMSO and E2 groups) or same DMEM/F12 50/50 full media (for FM); cells were incubated for 72h; the day of cell harvesting media was refreshed,genomic DNA,"Cells were crosslinked in adherent conditions, crosslinked cells were lysed to obtain nuclear extracts, lysates were clarified from sonicated nuclei and protein-DNA complexes were isolated with antibody.","ChIP-seq reads were filtered for quality and 3' trimmed for adapter sequences using trimgalore, Reads were aligned to mouse assembly hg38 using bowtie2 (v2.2.2) with default parameters., Read count tables were created using featureCounts v1.6.0., To create density files, the signal was normalised using the scalefactors from DESeq2 converted to BigWig using BEDTools.",GPL16791,"Richard,,Koche",kocher@mskcc.org,Memorial Sloan Kettering Cancer Center,417 E. 68th St.,New York,New York,10065,USA,Illumina HiSeq 2500,ChIP,genomic,ChIP-Seq,"GSE134655, GSE134657",0,GSM3962441_F266L_E2_Rep1.PeakNorm.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3962nnn/GSM3962441/suppl/GSM3962441_F266L_E2_Rep1.PeakNorm.bw,F266L_E2_si_Foxa1_Rep1 ChIP-Seq,588055559,BW,,hg38,BigWig files containing read densities normalized using DESeq2,https://www.ncbi.nlm.nih.gov/biosample/SAMN12337213,https://www.ncbi.nlm.nih.gov/sra?term,MCF7,breast cancer,E6240L),,"FOXA1 (ab23738, lot:GR3241520-1)",,,
GSE134657,F266L_E2_si_Foxa1_Rep2 ChIP-Seq,GSM3962442,Public on Nov 19 2020,Jul 22 2019,Nov 20 2020,SRA,1,E2 1h Induction,Homo sapiens,9606,ATCC,DMSO and E2 conditions were subjected to DMSO or E2 treatment for 1h,Cells were seeded in full media; the following day media was changed to either estrogen depleted media (for DMSO and E2 groups) or same DMEM/F12 50/50 full media (for FM); cells were incubated for 72h; the day of cell harvesting media was refreshed,genomic DNA,"Cells were crosslinked in adherent conditions, crosslinked cells were lysed to obtain nuclear extracts, lysates were clarified from sonicated nuclei and protein-DNA complexes were isolated with antibody.","ChIP-seq reads were filtered for quality and 3' trimmed for adapter sequences using trimgalore, Reads were aligned to mouse assembly hg38 using bowtie2 (v2.2.2) with default parameters., Read count tables were created using featureCounts v1.6.0., To create density files, the signal was normalised using the scalefactors from DESeq2 converted to BigWig using BEDTools.",GPL16791,"Richard,,Koche",kocher@mskcc.org,Memorial Sloan Kettering Cancer Center,417 E. 68th St.,New York,New York,10065,USA,Illumina HiSeq 2500,ChIP,genomic,ChIP-Seq,"GSE134655, GSE134657",0,GSM3962442_F266L_E2_Rep2.PeakNorm.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3962nnn/GSM3962442/suppl/GSM3962442_F266L_E2_Rep2.PeakNorm.bw,F266L_E2_si_Foxa1_Rep2 ChIP-Seq,797306376,BW,,hg38,BigWig files containing read densities normalized using DESeq2,https://www.ncbi.nlm.nih.gov/biosample/SAMN12337212,https://www.ncbi.nlm.nih.gov/sra?term,MCF7,breast cancer,E6240L),,"FOXA1 (ab23738, lot:GR3241520-1)",,,
GSE134657,F266L_FM_si_Foxa1_Rep1 ChIP-Seq,GSM3962443,Public on Nov 19 2020,Jul 22 2019,Nov 20 2020,SRA,1,Full media,Homo sapiens,9606,ATCC,DMSO and E2 conditions were subjected to DMSO or E2 treatment for 1h,Cells were seeded in full media; the following day media was changed to either estrogen depleted media (for DMSO and E2 groups) or same DMEM/F12 50/50 full media (for FM); cells were incubated for 72h; the day of cell harvesting media was refreshed,genomic DNA,"Cells were crosslinked in adherent conditions, crosslinked cells were lysed to obtain nuclear extracts, lysates were clarified from sonicated nuclei and protein-DNA complexes were isolated with antibody.","ChIP-seq reads were filtered for quality and 3' trimmed for adapter sequences using trimgalore, Reads were aligned to mouse assembly hg38 using bowtie2 (v2.2.2) with default parameters., Read count tables were created using featureCounts v1.6.0., To create density files, the signal was normalised using the scalefactors from DESeq2 converted to BigWig using BEDTools.",GPL16791,"Richard,,Koche",kocher@mskcc.org,Memorial Sloan Kettering Cancer Center,417 E. 68th St.,New York,New York,10065,USA,Illumina HiSeq 2500,ChIP,genomic,ChIP-Seq,"GSE134655, GSE134657",0,GSM3962443_F266L_FM_Rep1.PeakNorm.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3962nnn/GSM3962443/suppl/GSM3962443_F266L_FM_Rep1.PeakNorm.bw,F266L_FM_si_Foxa1_Rep1 ChIP-Seq,685165849,BW,,hg38,BigWig files containing read densities normalized using DESeq2,https://www.ncbi.nlm.nih.gov/biosample/SAMN12337211,https://www.ncbi.nlm.nih.gov/sra?term,MCF7,breast cancer,E6240L),,"FOXA1 (ab23738, lot:GR3241520-1)",,,
GSE134657,F266L_FM_si_Foxa1_Rep2 ChIP-Seq,GSM3962444,Public on Nov 19 2020,Jul 22 2019,Nov 20 2020,SRA,1,Full media,Homo sapiens,9606,ATCC,DMSO and E2 conditions were subjected to DMSO or E2 treatment for 1h,Cells were seeded in full media; the following day media was changed to either estrogen depleted media (for DMSO and E2 groups) or same DMEM/F12 50/50 full media (for FM); cells were incubated for 72h; the day of cell harvesting media was refreshed,genomic DNA,"Cells were crosslinked in adherent conditions, crosslinked cells were lysed to obtain nuclear extracts, lysates were clarified from sonicated nuclei and protein-DNA complexes were isolated with antibody.","ChIP-seq reads were filtered for quality and 3' trimmed for adapter sequences using trimgalore, Reads were aligned to mouse assembly hg38 using bowtie2 (v2.2.2) with default parameters., Read count tables were created using featureCounts v1.6.0., To create density files, the signal was normalised using the scalefactors from DESeq2 converted to BigWig using BEDTools.",GPL16791,"Richard,,Koche",kocher@mskcc.org,Memorial Sloan Kettering Cancer Center,417 E. 68th St.,New York,New York,10065,USA,Illumina HiSeq 2500,ChIP,genomic,ChIP-Seq,"GSE134655, GSE134657",0,GSM3962444_F266L_FM_Rep2.PeakNorm.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3962nnn/GSM3962444/suppl/GSM3962444_F266L_FM_Rep2.PeakNorm.bw,F266L_FM_si_Foxa1_Rep2 ChIP-Seq,751502519,BW,,hg38,BigWig files containing read densities normalized using DESeq2,https://www.ncbi.nlm.nih.gov/biosample/SAMN12337210,https://www.ncbi.nlm.nih.gov/sra?term,MCF7,breast cancer,E6240L),,"FOXA1 (ab23738, lot:GR3241520-1)",,,
GSE134657,H247Y_DMSO_si_Foxa1_Rep1 ChIP-Seq,GSM3962445,Public on Nov 19 2020,Jul 22 2019,Nov 20 2020,SRA,1,DMSO control,Homo sapiens,9606,ATCC,DMSO and E2 conditions were subjected to DMSO or E2 treatment for 1h,Cells were seeded in full media; the following day media was changed to either estrogen depleted media (for DMSO and E2 groups) or same DMEM/F12 50/50 full media (for FM); cells were incubated for 72h; the day of cell harvesting media was refreshed,genomic DNA,"Cells were crosslinked in adherent conditions, crosslinked cells were lysed to obtain nuclear extracts, lysates were clarified from sonicated nuclei and protein-DNA complexes were isolated with antibody.","ChIP-seq reads were filtered for quality and 3' trimmed for adapter sequences using trimgalore, Reads were aligned to mouse assembly hg38 using bowtie2 (v2.2.2) with default parameters., Read count tables were created using featureCounts v1.6.0., To create density files, the signal was normalised using the scalefactors from DESeq2 converted to BigWig using BEDTools.",GPL16791,"Richard,,Koche",kocher@mskcc.org,Memorial Sloan Kettering Cancer Center,417 E. 68th St.,New York,New York,10065,USA,Illumina HiSeq 2500,ChIP,genomic,ChIP-Seq,"GSE134655, GSE134657",0,GSM3962445_H247Y_DMSO_Rep1.PeakNorm.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3962nnn/GSM3962445/suppl/GSM3962445_H247Y_DMSO_Rep1.PeakNorm.bw,H247Y_DMSO_si_Foxa1_Rep1 ChIP-Seq,665689531,BW,,hg38,BigWig files containing read densities normalized using DESeq2,https://www.ncbi.nlm.nih.gov/biosample/SAMN12337209,https://www.ncbi.nlm.nih.gov/sra?term,MCF7,breast cancer,E6240L),,"FOXA1 (ab23738, lot:GR3241520-1)",,,
GSE134657,H247Y_DMSO_si_Foxa1_Rep2 ChIP-Seq,GSM3962446,Public on Nov 19 2020,Jul 22 2019,Nov 20 2020,SRA,1,DMSO control,Homo sapiens,9606,ATCC,DMSO and E2 conditions were subjected to DMSO or E2 treatment for 1h,Cells were seeded in full media; the following day media was changed to either estrogen depleted media (for DMSO and E2 groups) or same DMEM/F12 50/50 full media (for FM); cells were incubated for 72h; the day of cell harvesting media was refreshed,genomic DNA,"Cells were crosslinked in adherent conditions, crosslinked cells were lysed to obtain nuclear extracts, lysates were clarified from sonicated nuclei and protein-DNA complexes were isolated with antibody.","ChIP-seq reads were filtered for quality and 3' trimmed for adapter sequences using trimgalore, Reads were aligned to mouse assembly hg38 using bowtie2 (v2.2.2) with default parameters., Read count tables were created using featureCounts v1.6.0., To create density files, the signal was normalised using the scalefactors from DESeq2 converted to BigWig using BEDTools.",GPL16791,"Richard,,Koche",kocher@mskcc.org,Memorial Sloan Kettering Cancer Center,417 E. 68th St.,New York,New York,10065,USA,Illumina HiSeq 2500,ChIP,genomic,ChIP-Seq,"GSE134655, GSE134657",0,GSM3962446_H247Y_DMSO_Rep2.PeakNorm.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3962nnn/GSM3962446/suppl/GSM3962446_H247Y_DMSO_Rep2.PeakNorm.bw,H247Y_DMSO_si_Foxa1_Rep2 ChIP-Seq,648042839,BW,,hg38,BigWig files containing read densities normalized using DESeq2,https://www.ncbi.nlm.nih.gov/biosample/SAMN12337208,https://www.ncbi.nlm.nih.gov/sra?term,MCF7,breast cancer,E6240L),,"FOXA1 (ab23738, lot:GR3241520-1)",,,
